1401177.971157,2.000000,2
1401789.440132,2.000000,2
1401789.494562,2.000000,2
1401800.749784,2.500000,2
1401921.168900,2.000000,2
1401921.218619,2.000000,2
1401932.783350,2.500000,2
1401932.861647,2.500000,2
1401932.987457,3.000000,2
1401933.026881,3.000000,2
1402064.611586,2.000000,2
1402064.672826,2.000000,2
1402316.107202,2.000000,2
1402316.145656,2.000000,2
1402327.256859,2.500000,2
1402447.583856,2.000000,2
1402447.634311,2.000000,2
1402459.021663,2.500000,2
1402459.077649,2.500000,2
1402470.358200,3.000000,2
1403070.779386,2.000000,2
1403070.831186,2.000000,2
1403190.765212,2.000000,2
1403190.821124,2.000000,2
1403202.342351,2.500000,2
1403202.398882,2.500000,2
1403213.685495,3.000000,2
1403213.736487,3.000000,2
1403225.177328,3.333333,2
1403693.960131,2.000000,2
1403694.010542,2.000000,2
1403705.400317,2.500000,2
1403705.465217,2.500000,2
1403837.250595,2.000000,2
1403837.309427,2.000000,2
1403848.897119,2.500000,2
1404208.786932,2.000000,2
1404208.838956,2.000000,2
1404568.898665,2.000000,2
1404568.976764,2.000000,2
1404580.496302,2.500000,2
1404580.551603,2.500000,2
1404580.648513,3.000000,2
1404580.673356,3.000000,2
1404592.040717,3.333333,2
1404592.095009,3.333333,2
1404603.333209,3.666667,2
1404843.849650,2.000000,2
1404843.905857,2.000000,2
1405083.804272,2.000000,2
1405083.874651,2.000000,2
1405203.487423,2.000000,2
1405203.552478,2.000000,2
1405454.911851,2.000000,2
1405454.979597,2.000000,2
1405575.378297,2.000000,2
1405575.437166,2.000000,2
1405586.686699,2.500000,2
1405826.997855,2.000000,2
1405827.052573,2.000000,2
1405946.893044,2.000000,2
1405946.964884,2.000000,2
1405958.259671,2.500000,2
1406078.216838,2.000000,2
1406078.235158,2.000000,2
1406089.149872,2.500000,2
1406198.552288,2.000000,2
1406198.606590,2.000000,2
1406210.034110,2.500000,2
1406210.096069,2.500000,2
1406341.663952,2.000000,2
1406341.727118,2.000000,2
1406353.106604,2.500000,2
1406353.156822,2.500000,2
1406353.266605,3.000000,2
1406353.320459,3.000000,2
1406364.525929,3.333333,2
1406364.577154,3.333333,2
1406364.672711,3.666667,2
1406364.716965,3.666667,2
1406364.770208,4.000000,2
1406364.807010,4.000000,2
1406376.144981,4.333333,2
1406376.215065,4.333333,2
1406376.382809,4.583333,2
1406376.414266,4.583333,2
1406387.791688,4.833333,2
1406387.859954,4.833333,2
1406519.310919,2.000000,2
1406519.373218,2.000000,2
1406530.832677,2.500000,2
1406530.888924,2.500000,2
1406530.951300,3.000000,2
1406530.990024,3.000000,2
1406542.074987,3.333333,2
1406542.089614,3.333333,2
1406552.875016,3.666667,2
1406552.896778,3.666667,2
1406552.919799,4.000000,2
1406552.946494,4.000000,2
1406563.877822,4.333333,2
1406563.903739,4.333333,2
1406564.015823,4.583333,2
1406564.031008,4.583333,2
1406574.948923,4.833333,2
1406695.285588,2.000000,2
1406695.355957,2.000000,2
1406826.342883,2.000000,2
1406826.363711,2.000000,2
1406837.136410,2.500000,2
1406837.159889,2.500000,2
1406968.390472,2.000000,2
1406968.441711,2.000000,2
1407220.144750,2.000000,2
1407220.206591,2.000000,2
1407231.555342,2.500000,2
1407231.610941,2.500000,2
1407231.737971,3.000000,2
1407231.785973,3.000000,2
1407242.882054,3.333333,2
1407242.934754,3.333333,2
1407254.242358,3.666667,2
1407374.242082,2.000000,2
1407374.324757,2.000000,2
1407505.829274,2.000000,2
1407505.880340,2.000000,2
1407745.881100,2.000000,2
1407745.946904,2.000000,2
1407757.251841,2.500000,2
1408477.655301,2.000000,2
1408477.704292,2.000000,2
1409317.385932,2.000000,2
1409317.420486,2.000000,2
1409437.272246,2.000000,2
1409437.294832,2.000000,2
1409448.215953,2.500000,2
1409448.247660,2.500000,2
1409459.233943,3.000000,2
1409459.266164,3.000000,2
1409470.657249,3.333333,2
1409470.713132,3.333333,2
1409470.798964,3.666667,2
1409470.843915,3.666667,2
1409482.167654,4.000000,2
1409482.209318,4.333333,2
1409602.389606,2.000000,2
1409602.454987,2.000000,2
1409962.620497,2.000000,2
1409962.692264,2.000000,2
1409974.455802,2.500000,2
1409974.507495,2.500000,2
1409985.916825,3.000000,2
1409985.984860,3.000000,2
1409997.448284,3.333333,2
1409997.504203,3.333333,2
1410729.178067,2.000000,2
1410729.238025,2.000000,2
1410860.797131,2.000000,2
1410860.847270,2.000000,2
1410872.337942,2.500000,2
1410872.394589,2.500000,2
1410872.465282,3.000000,2
1410872.493228,3.000000,2
1410883.631848,3.333333,2
1410883.652551,3.333333,2
1410894.658064,3.666667,2
1410894.679532,3.666667,2
1410905.654210,4.000000,2
1410905.683694,4.000000,2
1410916.718062,4.333333,2
1410916.769783,4.333333,2
1411168.710946,2.000000,2
1411168.768125,2.000000,2
1411660.194147,2.000000,2
1411660.230073,2.000000,2
1411900.250595,2.000000,2
1411900.304493,2.000000,2
1411911.688883,2.500000,2
1412392.096234,2.000000,2
1412392.150970,2.000000,2
1412872.212319,2.000000,2
1412872.273088,2.000000,2
1412883.775252,2.500000,2
1413003.803342,2.000000,2
1413003.852763,2.000000,2
1413123.958220,2.000000,2
1413124.013155,2.000000,2
1413135.221475,2.500000,2
1413255.227558,2.000000,2
1413255.249997,2.000000,2
1413615.794011,2.000000,2
1413615.845224,2.000000,2
1413627.658076,2.500000,2
1413627.713310,2.500000,2
1413998.361531,2.000000,2
1413998.417334,2.000000,2
1414009.814190,2.500000,2
1414009.869781,2.500000,2
1414021.223310,3.000000,2
1414021.283723,3.000000,2
1414032.764220,3.333333,2
1414032.839054,3.333333,2
1414032.924119,3.666667,2
1414032.996719,3.666667,2
1414044.157475,4.000000,2
1414044.215113,4.000000,2
1414055.512589,4.333333,2
1414175.706985,2.000000,2
1414175.756950,2.000000,2
1414187.161445,2.500000,2
1414187.216496,2.500000,2
1414198.384620,3.000000,2
1414318.939671,2.000000,2
1414318.989408,2.000000,2
1414438.840543,2.000000,2
1414438.891129,2.000000,2
1414450.328635,2.500000,2
1414450.380555,2.500000,2
1414919.295805,2.000000,2
1414919.349270,2.000000,2
1414931.008176,2.500000,2
1414931.059933,2.500000,2
1414942.181018,3.000000,2
1415399.059529,2.000000,2
1415399.113465,2.000000,2
1415410.742385,2.500000,2
1415410.801753,2.500000,2
1415410.879979,3.000000,2
1415410.917209,3.000000,2
1415422.118070,3.333333,2
1415422.166815,3.333333,2
1415433.688062,3.666667,2
1415433.735693,3.666667,2
1415445.254029,4.000000,2
1415445.309499,4.000000,2
1415456.470630,4.333333,2
1415456.525511,4.333333,2
1415467.863183,4.583333,2
1415467.901931,4.833333,2
1415947.644439,2.000000,2
1415947.659423,2.000000,2
1415958.674129,2.500000,2
1415958.694313,2.500000,2
1415958.713273,3.000000,2
1415958.722261,3.000000,2
1415969.410270,3.333333,2
1415969.424972,3.666667,2
1416210.311744,2.000000,2
1416210.365525,2.000000,2
1416221.634435,2.500000,2
1416809.761186,2.000000,2
1416809.813149,2.000000,2
1417050.183601,2.000000,2
1417050.234563,2.000000,2
1417290.262368,2.000000,2
1417290.322830,2.000000,2
1417421.983776,2.000000,2
1417422.033225,2.000000,2
1417433.453357,2.500000,2
1417433.509008,2.500000,2
1417433.571012,3.000000,2
1417433.611460,3.000000,2
1417444.834608,3.333333,2
1417685.053848,2.000000,2
1417685.112435,2.000000,2
1417805.484911,2.000000,2
1417805.540240,2.000000,2
1417817.026381,2.500000,2
1417817.098897,2.500000,2
1417828.571545,3.000000,2
1417828.626649,3.000000,2
1417840.060115,3.333333,2
1417960.317988,2.000000,2
1417960.369777,2.000000,2
1417971.791157,2.500000,2
1417971.848232,2.500000,2
1418103.339805,2.000000,2
1418103.396077,2.000000,2
1418355.028253,2.000000,2
1418355.085242,2.000000,2
1418595.049838,2.000000,2
1418595.112543,2.000000,2
1418847.211783,2.000000,2
1418847.276599,2.000000,2
1418858.691939,2.500000,2
1418858.747495,2.500000,2
1418990.355823,2.000000,2
1418990.410050,2.000000,2
1419110.159957,2.000000,2
1419110.207961,2.000000,2
1419121.551266,2.500000,2
1419121.601210,2.500000,2
1419253.159420,2.000000,2
1419253.211911,2.000000,2
1419264.547264,2.500000,2
1419264.602735,2.500000,2
1419275.915438,3.000000,2
1419636.313358,2.000000,2
1419636.358107,2.000000,2
1419647.541990,2.500000,2
1419995.920935,2.000000,2
1419995.979609,2.000000,2
1420236.251291,2.000000,2
1420236.306823,2.000000,2
1420475.951425,2.000000,2
1420476.019602,2.000000,2
1420486.289882,2.500000,2
1420716.512493,2.000000,2
1420716.560942,2.000000,2
1420728.215541,2.500000,2
1420728.272709,2.500000,2
1420739.702777,3.000000,2
1420739.753470,3.000000,2
1421220.122077,2.000000,2
1421220.178930,2.000000,2
1421712.032324,2.000000,2
1421712.084760,2.000000,2
1421723.694205,2.500000,2
1421723.751544,2.500000,2
1421723.843813,3.000000,2
1421723.868484,3.000000,2
1421975.176711,2.000000,2
1421975.234611,2.000000,2
1422347.035908,2.000000,2
1422347.081177,2.000000,2
1422466.737433,2.000000,2
1422466.807151,2.000000,2
1422598.410724,2.000000,2
1422598.441175,2.000000,2
1422609.863360,2.500000,2
1422609.912124,2.500000,2
1422621.527446,3.000000,2
1422621.577879,3.000000,2
1422633.420216,3.333333,2
1422633.477111,3.333333,2
1422885.445813,2.000000,2
1422885.513449,2.000000,2
1422897.400480,2.500000,2
1422897.455312,2.500000,2
1423028.776701,2.000000,2
1423028.843186,2.000000,2
1423268.791850,2.000000,2
1423268.864670,2.000000,2
1423400.811845,2.000000,2
1423400.896950,2.000000,2
1423760.410287,2.000000,2
1423760.464852,2.000000,2
1423771.653944,2.500000,2
1423771.719670,2.500000,2
1423771.813684,3.000000,2
1423771.841559,3.000000,2
1424623.404671,2.000000,2
1424623.474696,2.000000,2
1425115.273047,2.000000,2
1425115.346845,2.000000,2
1425366.989991,2.000000,2
1425367.053933,2.000000,2
1425378.221666,2.500000,2
1425378.244406,2.500000,2
1425630.136325,2.000000,2
1425630.195873,2.000000,2
1426001.071911,2.000000,2
1426001.092060,2.000000,2
1426121.909108,2.000000,2
1426121.964408,2.000000,2
1426253.888415,2.000000,2
1426253.940783,2.000000,2
1426265.564218,2.500000,2
1426265.616515,2.500000,2
1426493.832361,2.000000,2
1426493.898576,2.000000,2
1426505.795849,2.500000,2
1426505.864773,2.500000,2
1426517.613537,3.000000,2
1426517.669639,3.000000,2
1427129.595143,2.000000,2
1427129.650501,2.000000,2
1427261.336349,2.000000,2
1427261.386375,2.000000,2
1427273.123783,2.500000,2
1427273.175535,2.500000,2
1427284.901393,3.000000,2
1427284.982340,3.000000,2
1427285.080966,3.333333,2
1427285.109437,3.333333,2
1427296.660939,3.666667,2
1427296.716484,3.666667,2
1427308.097557,4.000000,2
1427428.292474,2.000000,2
1427428.357881,2.000000,2
1427548.453631,2.000000,2
1427548.524984,2.000000,2
1427559.999821,2.500000,2
1427800.294422,2.000000,2
1427800.349035,2.000000,2
1427920.609601,2.000000,2
1427920.679219,2.000000,2
1427932.432130,2.500000,2
1427932.483836,2.500000,2
1427944.054671,3.000000,2
1427944.110668,3.000000,2
1427955.818350,3.333333,2
1427955.876398,3.333333,2
1428087.593115,2.000000,2
1428087.651726,2.000000,2
1428099.289138,2.500000,2
1428099.340292,2.500000,2
1428110.949888,3.000000,2
1428111.006903,3.000000,2
1428122.731925,3.333333,2
1428122.788239,3.333333,2
1428134.289510,3.666667,2
1428134.344032,3.666667,2
1428146.083235,4.000000,2
1428146.134611,4.000000,2
1428266.056283,2.000000,2
1428266.115057,2.000000,2
1428877.964694,2.000000,2
1428878.020493,2.000000,2
1428889.926001,2.500000,2
1428889.981574,2.500000,2
1428890.081868,3.000000,2
1428890.117875,3.000000,2
1429022.072656,2.000000,2
1429022.139221,2.000000,2
1429153.914684,2.000000,2
1429153.973528,2.000000,2
1429165.437906,2.500000,2
1429285.780296,2.000000,2
1429285.834621,2.000000,2
1429525.417443,2.000000,2
1429525.463755,2.000000,2
1429645.601314,2.000000,2
1429645.652079,2.000000,2
1429657.464849,2.500000,2
1429657.521032,2.500000,2
1430028.824687,2.000000,2
1430028.875012,2.000000,2
1430040.529329,2.500000,2
1430040.586710,2.500000,2
1430771.689192,2.000000,2
1430771.703201,2.000000,2
1430782.548922,2.500000,2
1430782.596976,2.500000,2
1430794.230760,3.000000,2
1430794.265251,3.000000,2
1430805.490113,3.333333,2
1430805.505549,3.333333,2
1430937.180904,2.000000,2
1430937.232992,2.000000,2
1431296.990861,2.000000,2
1431297.063992,2.000000,2
1431668.721015,2.000000,2
1431668.782305,2.000000,2
1431680.364354,2.500000,2
1432160.221541,2.000000,2
1432160.270461,2.000000,2
1432519.883150,2.000000,2
1432519.999828,2.000000,2
1432531.589250,2.500000,2
1432651.404175,2.000000,2
1432651.472966,2.000000,2
1432891.259991,2.000000,2
1432891.313872,2.000000,2
1432903.041831,2.500000,2
1432903.109491,2.500000,2
1433034.366686,2.000000,2
1433034.411023,2.000000,2
1433045.778091,2.500000,2
1433525.716634,2.000000,2
1433525.747404,2.000000,2
1433536.698730,2.500000,2
1433536.729697,2.500000,2
1433788.067383,2.000000,2
1433788.116689,2.000000,2
1434388.138142,2.000000,2
1434388.180582,2.000000,2
1434519.418152,2.000000,2
1434519.483715,2.000000,2
1434639.664531,2.000000,2
1434639.882295,2.000000,2
1434771.640421,2.000000,2
1434771.677087,2.000000,2
1434891.291716,2.000000,2
1434891.341382,2.000000,2
1434902.870376,2.500000,2
1434902.926557,2.500000,2
1434914.203031,3.000000,2
1434914.263513,3.000000,2
1434925.403036,3.333333,2
1435285.396358,2.000000,2
1435285.455609,2.000000,2
1436376.649722,2.000000,2
1436376.701497,2.000000,2
1436976.779343,2.000000,2
1436976.902860,2.000000,2
1436988.396044,2.500000,2
1436988.453839,2.500000,2
1437480.139918,2.000000,2
1437480.192290,2.000000,2
1437491.694748,2.500000,2
1437491.750249,2.500000,2
1437491.846655,3.000000,2
1437491.875215,3.000000,2
1437503.129951,3.333333,2
1437503.187603,3.333333,2
1437503.276246,3.666667,2
1437503.300679,3.666667,2
1437514.720775,4.000000,2
1437514.761560,4.333333,2
1437634.636201,2.000000,2
1437634.684207,2.000000,2
1437874.554036,2.000000,2
1437874.572277,2.000000,2
1437885.476329,2.500000,2
1437885.495211,2.500000,2
1437896.454035,3.000000,2
1438136.704029,2.000000,2
1438136.759990,2.000000,2
1438147.994463,2.500000,2
1438148.056993,2.500000,2
1438399.189026,2.000000,2
1438399.238163,2.000000,2
1439359.770415,2.000000,2
1439359.870048,2.000000,2
1439370.648901,2.500000,2
1439490.927722,2.000000,2
1439490.947748,2.000000,2
1439502.191359,2.500000,2
1439502.236884,2.500000,2
1439513.196971,3.000000,2
1439513.255288,3.000000,2
1439633.627163,2.000000,2
